year,agegrp,sex,dimd,population_size,clbr,population_size_calibrated
2039,20-24,men,5,203432,1925087,203726.725302285
2039,20-24,men,6,187163,1925087,187434.15533324
2039,20-24,men,7,166943,1925087,167184.861290944
2039,20-24,men,8,159449,1925087,159680.004240847
2039,20-24,men,9,141217,1925087,141421.590344748
2039,20-24,men,10 least deprived,115860,1925087,116027.853993092
2039,25-29,men,1 most deprived,286289,2061778,292975.02615752
2039,25-29,men,2,270251,2061778,276562.472865168
2039,25-29,men,3,248898,2061778,254710.792452922
2039,25-29,men,4,222823,2061778,228026.833910828
2039,25-29,men,5,200808,2061778,205497.693074618
2039,25-29,men,6,190067,2061778,194505.846528094
2039,25-29,men,7,172844,2061778,176880.618609763
2039,25-29,men,8,169405,2061778,173361.30380914
2039,25-29,men,9,157095,2061778,160763.814656573
2039,25-29,men,10 least deprived,143298,2061778,146644.597935374
2039,30-34,men,1 most deprived,266317,1950569,297118.294356672
2039,30-34,men,2,255333,1950569,284863.923268031
2039,30-34,men,3,223461,1950569,249305.719031216
2039,30-34,men,4,195927,1950569,218587.232727989
2039,30-34,men,5,179678,1950569,200458.930122441
2039,30-34,men,6,173015,1950569,193025.310806744
2039,30-34,men,7,165479,1950569,184617.723359184
2039,30-34,men,8,164962,1950569,184040.928944323
2039,30-34,men,9,163576,1950569,182494.629023634
2039,30-34,men,10 least deprived,162821,1950569,181652.308359766
2039,35-39,men,1 most deprived,219167,1770607,266702.755446579
2039,35-39,men,2,216100,1770607,262970.545072961
2039,35-39,men,3,190718,1770607,232083.370732184
2039,35-39,men,4,171931,1770607,209221.604742893
2039,35-39,men,5,162844,1770607,198163.69940704
2039,35-39,men,6,159137,1770607,193652.677608865
2039,35-39,men,7,157989,1770607,192255.684616067
2039,35-39,men,8,160124,1770607,194853.750852674
2039,35-39,men,9,163194,1770607,198589.611904844
2039,35-39,men,10 least deprived,169403,1770607,206145.299615894
2039,40-44,men,1 most deprived,209980,1872380,238036.583823796
2039,40-44,men,2,214191,1872380,242810.238717034
2039,40-44,men,3,196453,1872380,222702.166882257
2039,40-44,men,4,181816,1872380,206109.436729724
2039,40-44,men,5,176056,1872380,199579.811418622
2039,40-44,men,6,173974,1872380,197219.62393638
2039,40-44,men,7,174627,1872380,197959.874861406
2039,40-44,men,8,176667,1872380,200272.450492421
2039,40-44,men,9,181967,1872380,206280.612671039
2039,40-44,men,10 least deprived,186649,1872380,211588.20046732
2039,45-49,men,1 most deprived,190920,1944623,207069.268973986
2039,45-49,men,2,217142,1944623,235509.298153935
2039,45-49,men,3,220567,1944623,239224.007174655
2039,45-49,men,4,216034,1944623,234307.5762284
2039,45-49,men,5,199819,1944623,216721.004908406
2039,45-49,men,6,188201,1944623,204120.278075493
2039,45-49,men,7,183095,1944623,198582.379021538
2039,45-49,men,8,182339,1944623,197762.431570541
2039,45-49,men,9,180208,1944623,195451.177578379
2039,45-49,men,10 least deprived,166298,1944623,180364.578314666
2039,50-54,men,1 most deprived,188959,1884019,198579.062431961
2039,50-54,men,2,209174,1884019,219823.225171296
2039,50-54,men,3,220536,1884019,231763.674196492
2039,50-54,men,4,215115,1884019,226066.686503692
2039,50-54,men,5,198064,1884019,208147.605679136
2039,50-54,men,6,191305,1884019,201044.49927522
2039,50-54,men,7,176283,1884019,185257.716555937
2039,50-54,men,8,175348,1884019,184275.114915508
2039,50-54,men,9,165692,1884019,174127.519792529
2039,50-54,men,10 least deprived,143543,1884019,150850.89547823
2039,55-59,men,1 most deprived,180172,1812649,180762.219803172
2039,55-59,men,2,195264,1812649,195903.659212567
2039,55-59,men,3,207607,1812649,208287.093259092
2039,55-59,men,4,206964,1812649,207641.986875562
2039,55-59,men,5,193415,1812649,194048.602131466
2039,55-59,men,6,189247,1812649,189866.948311008
2039,55-59,men,7,173876,1812649,174445.594934265
2039,55-59,men,8,170629,1812649,171187.958188817
2039,55-59,men,9,159886,1812649,160409.765532103
2039,55-59,men,10 least deprived,135589,1812649,136033.17175195
2039,60-64,men,1 most deprived,153028,1630675,151727.518896163
2039,60-64,men,2,162950,1630675,161565.198552747
2039,60-64,men,3,171499,1630675,170041.546404403
2039,60-64,men,4,176608,1630675,175107.12848115
2039,60-64,men,5,169388,1630675,167948.486360556
2039,60-64,men,6,172531,1630675,171064.776136876
2039,60-64,men,7,161868,1630675,160492.393736336
2039,60-64,men,8,161848,1630675,160472.563702761
2039,60-64,men,9,155242,1630675,153922.703612921
2039,60-64,men,10 least deprived,145713,1630675,144474.684116087
2039,65-69,men,1 most deprived,148092,1689345,145969.956815215
2039,65-69,men,2,154887,1689345,152667.589749874
2039,65-69,men,3,162202,1689345,159877.77148895
2039,65-69,men,4,173142,1689345,170661.009797288
2039,65-69,men,5,174100,1689345,171605.282402351
2039,65-69,men,6,180084,1689345,177503.536336272
2039,65-69,men,7,176313,1689345,173786.571833462
2039,65-69,men,8,175797,1689345,173277.965712155
2039,65-69,men,9,174831,1689345,172325.80774087
2039,65-69,men,10 least deprived,169897,1689345,167462.508123563
2039,70-74,men,1 most deprived,137350,1651013,134820.067861368
2039,70-74,men,2,144137,1651013,141482.054032282
2039,70-74,men,3,151423,1651013,148633.848822511
2039,70-74,men,4,164160,1651013,161136.238370019
2039,70-74,men,5,170337,1651013,167199.460497283
2039,70-74,men,6,178495,1651013,175207.193395812
2039,70-74,men,7,177443,1651013,174174.570815614
2039,70-74,men,8,177359,1651013,174092.118062063
2039,70-74,men,9,176548,1651013,173296.056358127
2039,70-74,men,10 least deprived,173761,1651013,170560.391784922
2039,75-79,men,1 most deprived,111119,1394810,107788.321877532
2039,75-79,men,2,115451,1394810,111990.474618048
2039,75-79,men,3,123665,1394810,119958.268387809
2039,75-79,men,4,136033,1394810,131955.550265628
2039,75-79,men,5,145502,1394810,141140.726696826
2039,75-79,men,6,152381,1394810,147813.535723145
2039,75-79,men,7,153192,1394810,148600.226829461
2039,75-79,men,8,152053,1394810,147495.367186929
2039,75-79,men,9,152955,1394810,148370.330661524
2039,75-79,men,10 least deprived,152459,1394810,147889.197753099
2039,80-84,men,1 most deprived,75165,978278,71865.9790621889
2039,80-84,men,2,77615,978278,74208.4476140729
2039,80-84,men,3,83878,978278,80196.5621203789
2039,80-84,men,4,94029,978278,89902.0308020828
2039,80-84,men,5,101726,978278,97261.2064934507
2039,80-84,men,6,108313,978278,103559.100514373
2039,80-84,men,7,109284,978278,104487.48294861
2039,80-84,men,8,108189,978278,103440.54292236
2039,80-84,men,9,109616,978278,104804.91134013
2039,80-84,men,10 least deprived,110463,978278,105614.736182353
2039,85-89,men,1 most deprived,43275,606571,40618.8038992962
2039,85-89,men,2,44974,606571,42213.5201979653
2039,85-89,men,3,49775,606571,46719.8374139219
2039,85-89,men,4,57114,606571,53608.3735622046
2039,85-89,men,5,63365,606571,59475.6905621931
2039,85-89,men,6,67780,606571,63619.7002494349
2039,85-89,men,7,69515,606571,65248.2068875696
2039,85-89,men,8,69291,606571,65037.9558864502
2039,85-89,men,9,70017,606571,65719.3943990069
2039,85-89,men,10 least deprived,71465,606571,67078.5169419573
2039,90-94,men,1 most deprived,19163,307913,18050.2984349475
2039,90-94,men,2,20773,307913,19566.8136194315
2039,90-94,men,3,23777,307913,22396.3860506052
2039,90-94,men,4,27716,307913,26106.6676106563
2039,90-94,men,5,32107,307913,30242.7037442394
2039,90-94,men,6,35012,307913,32979.0246205909
2039,90-94,men,7,36347,307913,34236.5077083462
2039,90-94,men,8,36447,307913,34330.7011980657
2039,90-94,men,9,37387,307913,35216.120001429
2039,90-94,men,10 least deprived,39184,307913,36908.7770116884
2039,95-99,men,1 most deprived,3386,56308,4260.52223485118
2039,95-99,men,2,3841,56308,4833.03777438375
2039,95-99,men,3,4340,56308,5460.91745400298
2039,95-99,men,4,5074,56308,6384.49197272146
2039,95-99,men,5,5819,56308,7321.9075264616
2039,95-99,men,6,6398,56308,8050.44927896569
2039,95-99,men,7,6641,56308,8356.21032535341
2039,95-99,men,8,6663,56308,8383.89239539675
2039,95-99,men,9,6918,56308,8704.7527527172
2039,95-99,men,10 least deprived,7228,56308,9094.81828514598
2039,<1,women,1 most deprived,38728,320987,38102.535566861
2039,<1,women,2,39224,320987,38590.5250742242
2039,<1,women,3,39109,320987,38477.3823457025
2039,<1,women,4,36541,320987,35950.8560253219
2039,<1,women,5,33171,320987,32635.282154729
2039,<1,women,6,31602,320987,31091.6217977675
2039,<1,women,7,28325,320987,27867.5459598052
2039,<1,women,8,27569,320987,27123.7555010016
2039,<1,women,9,25168,320987,24761.5320994308
2039,<1,women,10 least deprived,21550,320987,21201.9634751563
2039,01-04,women,1 most deprived,151546,1272741,150278.612822247
2039,01-04,women,2,152861,1272741,151582.615408005
2039,01-04,women,3,152753,1272741,151475.518617692
2039,01-04,women,4,143743,1272741,142540.869722119
2039,01-04,women,5,131355,1272741,130256.471218418
2039,01-04,women,6,126221,1272741,125165.407130752
2039,01-04,women,7,113502,1272741,112552.776797479
2039,01-04,women,8,111002,1272741,110073.684429118
2039,01-04,women,9,101731,1272741,100880.218290288
2039,01-04,women,10 least deprived,88027,1272741,87290.8255638814
2039,05-09,women,1 most deprived,183730,1577435,184787.233553205
2039,05-09,women,2,185079,1577435,186143.99607464
2039,05-09,women,3,185648,1577435,186716.270258996
2039,05-09,women,4,176537,1577435,177552.843029348
2039,05-09,women,5,162692,1577435,163628.175046198
2039,05-09,women,6,157965,1577435,158873.974572645
2039,05-09,women,7,142672,1577435,143492.974394508
2039,05-09,women,8,140452,1577435,141260.199896668
2039,05-09,women,9,129246,1577435,129989.717453968
2039,05-09,women,10 least deprived,113414,1577435,114066.615719824
2039,10-14,women,1 most deprived,181228,1589397,182978.026798843
2039,10-14,women,2,182597,1589397,184360.246536894
2039,10-14,women,3,183999,1589397,185775.784939194
2039,10-14,women,4,176654,1589397,178359.858002752
2039,10-14,women,5,164057,1589397,165641.215168394
2039,10-14,women,6,160664,1589397,162215.45068979
2039,10-14,women,7,145531,1589397,146936.318990787
2039,10-14,women,8,144022,1589397,145412.747343804
2039,10-14,women,9,132898,1589397,134181.328522704
2039,10-14,women,10 least deprived,117747,1589397,118884.023006838
2039,15-19,women,1 most deprived,196612,1638843,189981.977741614
2039,15-19,women,2,192769,1638843,186268.568893421
2039,15-19,women,3,192751,1638843,186251.175877738
2039,15-19,women,4,182427,1638843,176275.31510523
2039,15-19,women,5,168738,1638843,163047.926678761
2039,15-19,women,6,164199,1638843,158661.987890847
2039,15-19,women,7,147000,1638843,142042.961406309
2039,15-19,women,8,145257,1638843,140358.737721063
2039,15-19,women,9,133173,1638843,128682.226526275
2039,15-19,women,10 least deprived,115917,1638843,112008.122158743
2039,20-24,women,1 most deprived,246372,1811379,248256.603074232
2039,20-24,women,2,233025,1811379,234807.506256283
2039,20-24,women,3,227213,1811379,228951.047823233
2039,20-24,women,4,206528,1811379,208107.819556261
2039,20-24,women,5,186480,1811379,187906.463970268
2039,20-24,women,6,174261,1811379,175593.995698857
2039,20-24,women,7,152766,1811379,153934.571401126
2039,20-24,women,8,146935,1811379,148058.967629083
2039,20-24,women,9,130383,1811379,131380.354417822
2039,20-24,women,10 least deprived,107416,1811379,108237.670172835
2039,25-29,women,1 most deprived,270461,1948038,278626.319327446
2039,25-29,women,2,257836,1948038,265620.165828387
2039,25-29,women,3,233740,1948038,240796.698524361
2039,25-29,women,4,210628,1948038,216986.93855048
2039,25-29,women,5,189506,1948038,195227.257425163
2039,25-29,women,6,178371,1948038,183756.087586587
2039,25-29,women,7,163186,1948038,168112.646724551
2039,25-29,women,8,159291,1948038,164100.055209395
2039,25-29,women,9,149660,1948038,154178.291696569
2039,25-29,women,10 least deprived,135359,1948038,139445.53912706
2039,30-34,women,1 most deprived,245316,1851464,274827.366507801
2039,30-34,women,2,234619,1851464,262843.52387408
2039,30-34,women,3,206756,1851464,231628.621817113
2039,30-34,women,4,185610,1851464,207938.770799756
2039,30-34,women,5,172044,1851464,192740.78920033
2039,30-34,women,6,166766,1851464,186827.848990853
2039,30-34,women,7,159872,1851464,179104.504958238
2039,30-34,women,8,160474,1851464,179778.925194333
2039,30-34,women,9,159275,1851464,178435.686219122
2039,30-34,women,10 least deprived,160732,1851464,180067.962438373
2039,35-39,women,1 most deprived,202533,1695615,249427.407554781
2039,35-39,women,2,196964,1695615,242568.963584304
2039,35-39,women,3,175690,1695615,216369.190370456
2039,35-39,women,4,162966,1695615,200699.080641537
2039,35-39,women,5,156499,1695615,192734.714120245
2039,35-39,women,6,155278,1695615,191231.004282222
2039,35-39,women,7,154885,1695615,190747.009223792
2039,35-39,women,8,157625,1695615,194121.427697325
2039,35-39,women,9,161891,1695615,199375.17558349
2039,35-39,women,10 least deprived,171284,1695615,210943.026941847
2039,40-44,women,1 most deprived,197868,1811914,236134.888470424
2039,40-44,women,2,197433,1811914,235615.761191204
2039,40-44,women,3,183886,1811914,219448.824980656
2039,40-44,women,4,175235,1811914,209124.755802428
2039,40-44,women,5,171002,1811914,204073.110347401
2039,40-44,women,6,170786,1811914,203815.336801857
2039,40-44,women,7,171427,1811914,204580.303666178
2039,40-44,women,8,173720,1811914,207316.76079549
2039,40-44,women,9,181506,1811914,216608.5423955
2039,40-44,women,10 least deprived,189051,1811914,225612.715548862
2039,45-49,women,1 most deprived,196895,1923920,227677.088129964
2039,45-49,women,2,215038,1923920,248656.520873009
2039,45-49,women,3,218728,1923920,252923.406549129
2039,45-49,women,4,215291,1923920,248949.074281155
2039,45-49,women,5,196822,1923920,227592.675486507
2039,45-49,women,6,187009,1923920,216245.534798224
2039,45-49,women,7,180073,1923920,208225.177332218
2039,45-49,women,8,178727,1923920,206668.746947378
2039,45-49,women,9,172680,1923920,199676.373591418
2039,45-49,women,10 least deprived,162657,1923920,188086.402010998
2039,50-54,women,1 most deprived,208548,1930461,230429.291724619
2039,50-54,women,2,218919,1930461,241888.438705055
2039,50-54,women,3,222873,1930461,246257.300643214
2039,50-54,women,4,218294,1930461,241197.862399707
2039,50-54,women,5,200354,1930461,221375.560130974
2039,50-54,women,6,195156,1930461,215632.175114649
2039,50-54,women,7,179098,1930461,197889.336216582
2039,50-54,women,8,178652,1930461,197396.540965086
2039,50-54,women,9,164230,1930461,181461.3546039
2039,50-54,women,10 least deprived,144337,1930461,159481.139496214
2039,55-59,women,1 most deprived,192017,1884744,198777.120216857
2039,55-59,women,2,203177,1884744,210330.017416689
2039,55-59,women,3,209061,1884744,216421.168592658
2039,55-59,women,4,209116,1884744,216478.104913983
2039,55-59,women,5,197287,1884744,204232.655005667
2039,55-59,women,6,196210,1884744,203117.738313532
2039,55-59,women,7,181773,1884744,188172.471568553
2039,55-59,women,8,179685,1884744,186010.961769874
2039,55-59,women,9,167836,1884744,173744.807744712
2039,55-59,women,10 least deprived,148582,1884744,153812.954457475
2039,60-64,women,1 most deprived,156063,1692933,157519.799287981
2039,60-64,women,2,167527,1692933,169090.812142004
2039,60-64,women,3,171808,1692933,173411.773937894
2039,60-64,women,4,177322,1692933,178977.245403096
2039,60-64,women,5,173498,1692933,175117.549559256
2039,60-64,women,6,177274,1692933,178928.797338111
2039,60-64,women,7,170927,1692933,172522.550078473
2039,60-64,women,8,170845,1692933,172439.784634123
2039,60-64,women,9,167662,1692933,169227.072324776
2039,60-64,women,10 least deprived,160007,1692933,161500.615294285
2039,65-69,women,1 most deprived,156007,1795685,154735.007146576
2039,65-69,women,2,165480,1795685,164130.769661717
2039,65-69,women,3,168914,1795685,167536.770767701
2039,65-69,women,4,178250,1795685,176796.650303366
2039,65-69,women,5,182321,1795685,180834.457671585
2039,65-69,women,6,190087,1795685,188537.138099388
2039,65-69,women,7,188023,1795685,186489.966788162
2039,65-69,women,8,189082,1795685,187540.332301044
2039,65-69,women,9,189941,1795685,188392.328500823
2039,65-69,women,10 least deprived,187580,1795685,186050.578759638
2039,70-74,women,1 most deprived,149149,1805883,146978.518457176
2039,70-74,women,2,158842,1805883,156530.46167775
2039,70-74,women,3,164234,1805883,161843.994933227
2039,70-74,women,4,175926,1805883,173365.847830673
2039,70-74,women,5,184807,1805883,182117.607630727
2039,70-74,women,6,193436,1805883,190621.034645102
2039,70-74,women,7,193840,1805883,191019.155460238
2039,70-74,women,8,194452,1805883,191622.249368315
2039,70-74,women,9,195638,1805883,192790.990177105
2039,70-74,women,10 least deprived,195559,1805883,192713.139819689
2039,75-79,women,1 most deprived,124551,1574117,121658.609024615
2039,75-79,women,2,131967,1574117,128902.390644406
2039,75-79,women,3,138871,1574117,135646.062206304
2039,75-79,women,4,151065,1574117,147556.886514789
2039,75-79,women,5,161865,1574117,158106.083048465
2039,75-79,women,6,170109,1574117,166158.636402504
2039,75-79,women,7,173019,1574117,169001.058801855
