year,age,sex,dimd,pop_size
2012,91,men,3,2064.93709753026
2012,91,men,4,2340.07266835181
2012,91,men,5,2548.04756517488
2012,91,men,6,2812.63221440152
2012,91,men,7,2776.71850051109
2012,91,men,8,2855.64751013468
2012,91,men,9,2860.1113615787
2012,91,men,10 least deprived,2855.85041247305
2012,91,women,1 most deprived,4212.0190719871
2012,91,women,2,4686.69688190429
2012,91,women,3,5232.13299288043
2012,91,women,4,5668.80762320072
2012,91,women,5,6112.17805183096
2012,91,women,6,6422.17541682835
2012,91,women,7,6478.99921870176
2012,91,women,8,6388.15352271304
2012,91,women,9,6244.46531033247
2012,91,women,10 least deprived,5890.85477255962
2012,92,men,1 most deprived,1301.31569002051
2012,92,men,2,1483.42211875346
2012,92,men,3,1648.84085873241
2012,92,men,4,1868.53509126078
2012,92,men,5,2034.60189682241
2012,92,men,6,2245.87127677595
2012,92,men,7,2217.19437474238
2012,92,men,8,2280.21875265796
2012,92,men,9,2283.78311336271
2012,92,men,10 least deprived,2280.38076905364
2012,92,women,1 most deprived,3630.50430223574
2012,92,women,2,4039.6477086703
2012,92,women,3,4509.78046772244
2012,92,women,4,4886.16744436239
2012,92,women,5,5268.32579196615
2012,92,women,6,5535.52466929074
2012,92,women,7,5584.50333098363
2012,92,women,8,5506.19986547461
2012,92,women,9,5382.34936425119
2012,92,women,10 least deprived,5077.55858416231
2012,93,men,1 most deprived,1012.43952553403
2012,93,men,2,1154.12055475468
2012,93,men,3,1282.81835798803
2012,93,men,4,1453.74315836454
2012,93,men,5,1582.94516454886
2012,93,men,6,1747.31532656285
2012,93,men,7,1725.00434598273
2012,93,men,8,1774.03808296389
2012,93,men,9,1776.8111991942
2012,93,men,10 least deprived,1774.16413370164
2012,93,women,1 most deprived,3062.74197012304
2012,93,women,2,3407.90081814164
2012,93,women,3,3804.51109947142
2012,93,women,4,4122.03618535356
2012,93,women,5,4444.43007694545
2012,93,women,6,4669.84262237278
2012,93,women,7,4711.16167623394
2012,93,women,8,4645.10382579347
2012,93,women,9,4540.62188704899
2012,93,women,10 least deprived,4283.49630983649
2012,94,men,1 most deprived,764.967888289452
2012,94,men,2,872.017677437533
2012,94,men,3,969.257743914567
2012,94,men,4,1098.40321907898
2012,94,men,5,1196.02424565975
2012,94,men,6,1320.21723947567
2012,94,men,7,1303.35975488562
2012,94,men,8,1340.40812497335
2012,94,men,9,1342.50340554386
2012,94,men,10 least deprived,1340.50336499928
2012,94,women,1 most deprived,2520.69655793106
2012,94,women,2,2804.76904220403
2012,94,women,3,3131.18706263815
2012,94,women,4,3392.51642007266
2012,94,women,5,3657.85289985488
2012,94,women,6,3843.37183449443
2012,94,women,7,3877.37822414816
2012,94,women,8,3823.0113209438
2012,94,women,9,3737.02064137355
2012,94,women,10 least deprived,3525.40126117173
2012,95,men,1 most deprived,559.29950297335
2012,95,men,2,637.568009116533
2012,95,men,3,708.664223326664
2012,95,men,4,803.087794794771
2012,95,men,5,874.462544613956
2012,95,men,6,965.265153164409
2012,95,men,7,952.939952463925
2012,95,men,8,980.027540444084
2012,95,men,9,981.55948629386
2012,95,men,10 least deprived,980.097174346345
2012,95,women,1 most deprived,2016.54089171142
2012,95,women,2,2243.79703602761
2012,95,women,3,2504.92933452893
2012,95,women,4,2713.99112493493
2012,95,women,5,2926.25858722034
2012,95,women,6,3074.6725312591
2012,95,women,7,3101.87742234384
2012,95,women,8,3058.38425252045
2012,95,women,9,2989.59226678388
2012,95,women,10 least deprived,2820.2981356387
2012,96,men,1 most deprived,383.84807124679
2012,96,men,2,437.563862093578
2012,96,men,3,486.357298441063
2012,96,men,4,551.160334373664
2012,96,men,5,600.144930119174
2012,96,men,6,662.46289387737
2012,96,men,7,654.004090514482
2012,96,men,8,672.594341973024
2012,96,men,9,673.645718662198
2012,96,men,10 least deprived,672.642131822533
2012,96,women,1 most deprived,1503.840288317
2012,96,women,2,1673.31711221627
2012,96,women,3,1868.05716072271
2012,96,women,4,2023.96550081762
2012,96,women,5,2182.26447853521
2012,96,women,6,2292.94453928225
2012,96,women,7,2313.23265316115
2012,96,women,8,2280.79751568595
2012,96,women,9,2229.49572453992
2012,96,women,10 least deprived,2103.24421333169
2012,97,men,1 most deprived,228.793759928807
2012,97,men,2,260.811213384982
2012,97,men,3,289.894683116972
2012,97,men,4,328.520721272286
2012,97,men,5,357.718132119775
2012,97,men,6,394.862935773558
2012,97,men,7,389.821041412576
2012,97,men,8,400.901814895185
2012,97,men,9,401.528491030448
2012,97,men,10 least deprived,400.93030017406
2012,97,women,1 most deprived,937.409492745538
2012,97,women,2,1043.05181710522
2012,97,women,3,1164.44181543541
2012,97,women,4,1261.62630978536
2012,97,women,5,1360.30099323226
2012,97,women,6,1429.29272088309
2012,97,women,7,1441.93919051669
2012,97,women,8,1421.72094925533
2012,97,women,9,1389.74229674233
2012,97,women,10 least deprived,1311.0442022708
2012,98,men,1 most deprived,109.059934643607
2012,98,men,2,124.321807967738
2012,98,men,3,138.185128843128
2012,98,men,4,156.597139721707
2012,98,men,5,170.514773313552
2012,98,men,6,188.220718878202
2012,98,men,7,185.817381175024
2012,98,men,8,191.099292850369
2012,98,men,9,191.398012790877
2012,98,men,10 least deprived,191.112871029483
2012,98,women,1 most deprived,434.952284220115
2012,98,women,2,483.969678055102
2012,98,women,3,540.293896514366
2012,98,women,4,585.386908837594
2012,98,women,5,631.171359808131
2012,98,women,6,663.183100425491
2012,98,women,7,669.050985162127
2012,98,women,8,659.669844595916
2012,98,women,9,644.831944975262
2012,98,women,10 least deprived,608.316509384881
2012,99,men,1 most deprived,38.2814956520862
2012,99,men,2,43.638617304594
2012,99,men,3,48.5048283430375
2012,99,men,4,54.967690407807
2012,99,men,5,59.8529659361172
2012,99,men,6,66.0679896326213
2012,99,men,7,65.2243859560255
2012,99,men,8,67.0784075955502
2012,99,men,9,67.1832622898161
2012,99,men,10 least deprived,67.0831737180168
2012,99,women,1 most deprived,133.779697636391
2012,99,women,2,148.856137889893
2012,99,women,3,166.179962107984
2012,99,women,4,180.049367495594
2012,99,women,5,194.131440931003
2012,99,women,6,203.977396765638
2012,99,women,7,205.782201279401
2012,99,women,8,202.896813171411
2012,99,women,9,198.333071821322
2012,99,women,10 least deprived,187.10189978345
2012,100,men,1 most deprived,9.11132481786623
2012,100,men,2,10.3863657908845
2012,100,men,3,11.5445658206457
2012,100,men,4,13.0827825105146
2012,100,men,5,14.2455200526352
2012,100,men,6,15.7247490818307
2012,100,men,7,15.523964159923
2012,100,men,8,15.965237236884
2012,100,men,9,15.9901935548612
2012,100,men,10 least deprived,15.9663716149738
2012,100,women,1 most deprived,24.2899609956117
2012,100,women,2,27.0273430661376
2012,100,women,3,30.1727756092427
2012,100,women,4,32.6910001369511
2012,100,women,5,35.2478381364891
2012,100,women,6,37.0355375214724
2012,100,women,7,37.3632302283519
2012,100,women,8,36.8393393402833
2012,100,women,9,36.0107151069636
2012,100,women,10 least deprived,33.9715063514137
2013,0,men,1 most deprived,47345
2013,0,men,2,44473
2013,0,men,3,41629
2013,0,men,4,37296
2013,0,men,5,33901
2013,0,men,6,32348
2013,0,men,7,29193
2013,0,men,8,28917
2013,0,men,9,27216
2013,0,men,10 least deprived,24973
2013,0,women,1 most deprived,45023
2013,0,women,2,42390
2013,0,women,3,39088
2013,0,women,4,35633
2013,0,women,5,32077
2013,0,women,6,30389
2013,0,women,7,27779
2013,0,women,8,27250
2013,0,women,9,26014
2013,0,women,10 least deprived,23597
2013,1,men,1 most deprived,48571
2013,1,men,2,45510
2013,1,men,3,42192
2013,1,men,4,38275
2013,1,men,5,34187
2013,1,men,6,32900
2013,1,men,7,30588
2013,1,men,8,30500
2013,1,men,9,29212
2013,1,men,10 least deprived,27326
2013,1,women,1 most deprived,46855
2013,1,women,2,43275
2013,1,women,3,39683
2013,1,women,4,36277
2013,1,women,5,32751
2013,1,women,6,31550
2013,1,women,7,28910
2013,1,women,8,28848
2013,1,women,9,27788
2013,1,women,10 least deprived,26083
2013,2,men,1 most deprived,47125
2013,2,men,2,43321
2013,2,men,3,39861
2013,2,men,4,36585
2013,2,men,5,33487
2013,2,men,6,32920
2013,2,men,7,30447
2013,2,men,8,30434
2013,2,men,9,29579
2013,2,men,10 least deprived,29128
2013,2,women,1 most deprived,44810
2013,2,women,2,41492
2013,2,women,3,37889
2013,2,women,4,35096
2013,2,women,5,32041
2013,2,women,6,30887
2013,2,women,7,29046
2013,2,women,8,29075
2013,2,women,9,28367
2013,2,women,10 least deprived,27187
2013,3,men,1 most deprived,45675
2013,3,men,2,42563
2013,3,men,3,38744
2013,3,men,4,35347
2013,3,men,5,32865
2013,3,men,6,31821
2013,3,men,7,29864
2013,3,men,8,30260
2013,3,men,9,30021
2013,3,men,10 least deprived,29776
2013,3,women,1 most deprived,43784
2013,3,women,2,40183
2013,3,women,3,37266
2013,3,women,4,33708
2013,3,women,5,31368
2013,3,women,6,30410
2013,3,women,7,28661
2013,3,women,8,28853
2013,3,women,9,28615
2013,3,women,10 least deprived,28329
2013,4,men,1 most deprived,45037
2013,4,men,2,41436
2013,4,men,3,37599
2013,4,men,4,34320
2013,4,men,5,31998
2013,4,men,6,31537
2013,4,men,7,29596
2013,4,men,8,30060
2013,4,men,9,30261
2013,4,men,10 least deprived,30601
2013,4,women,1 most deprived,43052
2013,4,women,2,39610
2013,4,women,3,35924
2013,4,women,4,32908
2013,4,women,5,30604
2013,4,women,6,29950
2013,4,women,7,28595
2013,4,women,8,28830
2013,4,women,9,28305
2013,4,women,10 least deprived,29205
2013,5,men,1 most deprived,44705
2013,5,men,2,41405
2013,5,men,3,37607
2013,5,men,4,34486
2013,5,men,5,32004
2013,5,men,6,31709
2013,5,men,7,30475
2013,5,men,8,30892
2013,5,men,9,31028
2013,5,men,10 least deprived,32006
2013,5,women,1 most deprived,42023
2013,5,women,2,39542
2013,5,women,3,35800
2013,5,women,4,33121
2013,5,women,5,30782
2013,5,women,6,30351
2013,5,women,7,29010
2013,5,women,8,29321
2013,5,women,9,29297
2013,5,women,10 least deprived,30471
2013,6,men,1 most deprived,42858
2013,6,men,2,39396
2013,6,men,3,35951
2013,6,men,4,32857
2013,6,men,5,30852
2013,6,men,6,30680
2013,6,men,7,29843
2013,6,men,8,30235
2013,6,men,9,30464
2013,6,men,10 least deprived,32241
2013,6,women,1 most deprived,40444
2013,6,women,2,37335
2013,6,women,3,34359
2013,6,women,4,31329
2013,6,women,5,29648
2013,6,women,6,29232
2013,6,women,7,28283
2013,6,women,8,28648
2013,6,women,9,29201
2013,6,women,10 least deprived,30478
2013,7,men,1 most deprived,41289
2013,7,men,2,38396
2013,7,men,3,34745
2013,7,men,4,31748
2013,7,men,5,30126
2013,7,men,6,30053
2013,7,men,7,29569
2013,7,men,8,29647
2013,7,men,9,30726
2013,7,men,10 least deprived,31626
2013,7,women,1 most deprived,39794
2013,7,women,2,36547
2013,7,women,3,33322
2013,7,women,4,30404
2013,7,women,5,28876
2013,7,women,6,28734
2013,7,women,7,27795
2013,7,women,8,28554
2013,7,women,9,28977
2013,7,women,10 least deprived,30137
2013,8,men,1 most deprived,38696
2013,8,men,2,36125
2013,8,men,3,32746
2013,8,men,4,30208
2013,8,men,5,29077
2013,8,men,6,28712
2013,8,men,7,28187
2013,8,men,8,28969
2013,8,men,9,29878
2013,8,men,10 least deprived,31306
2013,8,women,1 most deprived,37501
2013,8,women,2,34568
2013,8,women,3,31093
2013,8,women,4,28795
2013,8,women,5,27869
2013,8,women,6,27594
2013,8,women,7,26919
2013,8,women,8,27516
2013,8,women,9,28098
2013,8,women,10 least deprived,29757
2013,9,men,1 most deprived,37095
2013,9,men,2,34522
2013,9,men,3,31469
2013,9,men,4,29492
2013,9,men,5,28679
2013,9,men,6,28293
2013,9,men,7,28292
2013,9,men,8,29088
2013,9,men,9,29528
2013,9,men,10 least deprived,32003
2013,9,women,1 most deprived,35487
2013,9,women,2,32854
2013,9,women,3,30025
2013,9,women,4,28379
2013,9,women,5,27210
2013,9,women,6,27226
2013,9,women,7,26909
2013,9,women,8,27707
2013,9,women,9,28323
2013,9,women,10 least deprived,30290
2013,10,men,1 most deprived,36128
2013,10,men,2,33471
2013,10,men,3,30474
2013,10,men,4,28358
2013,10,men,5,27775
2013,10,men,6,27465
2013,10,men,7,27519
2013,10,men,8,27955
2013,10,men,9,29593
2013,10,men,10 least deprived,31188
2013,10,women,1 most deprived,34541
2013,10,women,2,31804
2013,10,women,3,28880
2013,10,women,4,27079
2013,10,women,5,26090
2013,10,women,6,26316
2013,10,women,7,26285
2013,10,women,8,26833
2013,10,women,9,27660
2013,10,women,10 least deprived,29714
2013,11,men,1 most deprived,35060
2013,11,men,2,32161
2013,11,men,3,29876
2013,11,men,4,27781
2013,11,men,5,26883
2013,11,men,6,27472
2013,11,men,7,27166
2013,11,men,8,27972
2013,11,men,9,28808
2013,11,men,10 least deprived,30960
2013,11,women,1 most deprived,32984
2013,11,women,2,31278
2013,11,women,3,28471
2013,11,women,4,26407
2013,11,women,5,26158
2013,11,women,6,25954
2013,11,women,7,25961
2013,11,women,8,26190
2013,11,women,9,27390
2013,11,women,10 least deprived,29346
2013,12,men,1 most deprived,34885
2013,12,men,2,32829
2013,12,men,3,29911
2013,12,men,4,28476
2013,12,men,5,27854
2013,12,men,6,28101
2013,12,men,7,28178
2013,12,men,8,28884
2013,12,men,9,29633
2013,12,men,10 least deprived,31976
2013,12,women,1 most deprived,33974
2013,12,women,2,31548
2013,12,women,3,28688
2013,12,women,4,27110
2013,12,women,5,26703
2013,12,women,6,26812
2013,12,women,7,26980
2013,12,women,8,27385
2013,12,women,9,28301
2013,12,women,10 least deprived,30950
2013,13,men,1 most deprived,35509
2013,13,men,2,33137
2013,13,men,3,30473
2013,13,men,4,29392
2013,13,men,5,28832
2013,13,men,6,29149
2013,13,men,7,29390
2013,13,men,8,29999
2013,13,men,9,30978
2013,13,men,10 least deprived,32819
2013,13,women,1 most deprived,33829
2013,13,women,2,32124
2013,13,women,3,29100
2013,13,women,4,27854
2013,13,women,5,27617
2013,13,women,6,27610
2013,13,women,7,27668
2013,13,women,8,28423
2013,13,women,9,29228
2013,13,women,10 least deprived,31432
2013,14,men,1 most deprived,35920
2013,14,men,2,33993
2013,14,men,3,31565
2013,14,men,4,30083
2013,14,men,5,29619
2013,14,men,6,30372
2013,14,men,7,30299
2013,14,men,8,31332
2013,14,men,9,32036
2013,14,men,10 least deprived,34036
2013,14,women,1 most deprived,34651
2013,14,women,2,32415
2013,14,women,3,30348
2013,14,women,4,28775
2013,14,women,5,28562
2013,14,women,6,28511
2013,14,women,7,28755
2013,14,women,8,29135
2013,14,women,9,30395
2013,14,women,10 least deprived,32444
2013,15,men,1 most deprived,36046
2013,15,men,2,34305
2013,15,men,3,32405
2013,15,men,4,30476
2013,15,men,5,30859
2013,15,men,6,30583
2013,15,men,7,31161
2013,15,men,8,31173
2013,15,men,9,32511
2013,15,men,10 least deprived,33792
2013,15,women,1 most deprived,34400
2013,15,women,2,32759
2013,15,women,3,30708
2013,15,women,4,29525
2013,15,women,5,28966
2013,15,women,6,29421
2013,15,women,7,29240
2013,15,women,8,29516
2013,15,women,9,30875
2013,15,women,10 least deprived,32075
2013,16,men,1 most deprived,37159
2013,16,men,2,35385
2013,16,men,3,33199
2013,16,men,4,31775
2013,16,men,5,31458
2013,16,men,6,31531
2013,16,men,7,31855
2013,16,men,8,31859
2013,16,men,9,33205
2013,16,men,10 least deprived,34578
2013,16,women,1 most deprived,35908
2013,16,women,2,34126
2013,16,women,3,31781
2013,16,women,4,30421
2013,16,women,5,30009
2013,16,women,6,30032
2013,16,women,7,29988
2013,16,women,8,30073
2013,16,women,9,31158
2013,16,women,10 least deprived,32365
2013,17,men,1 most deprived,37398
2013,17,men,2,35446
2013,17,men,3,33882
2013,17,men,4,32397
2013,17,men,5,31559
2013,17,men,6,31439
2013,17,men,7,31785
2013,17,men,8,32509
2013,17,men,9,34097
2013,17,men,10 least deprived,34455
2013,17,women,1 most deprived,35320
2013,17,women,2,33870
2013,17,women,3,31671
2013,17,women,4,30461
2013,17,women,5,29740
2013,17,women,6,29648
2013,17,women,7,29923
2013,17,women,8,30016
2013,17,women,9,31336
2013,17,women,10 least deprived,32396
2013,18,men,1 most deprived,36458
2013,18,men,2,35821
2013,18,men,3,34006
2013,18,men,4,32702
2013,18,men,5,31885
2013,18,men,6,31686
2013,18,men,7,32274
2013,18,men,8,31801
2013,18,men,9,33636
2013,18,men,10 least deprived,33294
2013,18,women,1 most deprived,35470
2013,18,women,2,34129
2013,18,women,3,32656
2013,18,women,4,31425
2013,18,women,5,30433
2013,18,women,6,29682
2013,18,women,7,29610
2013,18,women,8,29830
2013,18,women,9,31766
2013,18,women,10 least deprived,31646
2013,19,men,1 most deprived,38433
2013,19,men,2,38133
2013,19,men,3,38452
2013,19,men,4,37293
2013,19,men,5,34937
2013,19,men,6,31366
2013,19,men,7,32953
2013,19,men,8,31330
2013,19,men,9,33635
2013,19,men,10 least deprived,30287
2013,19,women,1 most deprived,36909
2013,19,women,2,37586
2013,19,women,3,38074
2013,19,women,4,36985
2013,19,women,5,33083
2013,19,women,6,29195
2013,19,women,7,30406
2013,19,women,8,29293
2013,19,women,9,30730
2013,19,women,10 least deprived,27453
2013,20,men,1 most deprived,39058
2013,20,men,2,40764
2013,20,men,3,41685
2013,20,men,4,41810
2013,20,men,5,36417
2013,20,men,6,32285
2013,20,men,7,32420
2013,20,men,8,30862
2013,20,men,9,29226
2013,20,men,10 least deprived,24629
2013,20,women,1 most deprived,40525
2013,20,women,2,41465
2013,20,women,3,42066
2013,20,women,4,41939
2013,20,women,5,34995
2013,20,women,6,30132
2013,20,women,7,29124
2013,20,women,8,27812
2013,20,women,9,25823
2013,20,women,10 least deprived,21983
2013,21,men,1 most deprived,40604
2013,21,men,2,42469
2013,21,men,3,43496
2013,21,men,4,43032
2013,21,men,5,37583
2013,21,men,6,33342
2013,21,men,7,33034
2013,21,men,8,31674
2013,21,men,9,30005
2013,21,men,10 least deprived,25240
2013,21,women,1 most deprived,42687
2013,21,women,2,43632
2013,21,women,3,44414
2013,21,women,4,43724
2013,21,women,5,36349
2013,21,women,6,31492
2013,21,women,7,31040
2013,21,women,8,29209
2013,21,women,9,26719
2013,21,women,10 least deprived,22866
2013,22,men,1 most deprived,41962
2013,22,men,2,45099
2013,22,men,3,46330
2013,22,men,4,44716
2013,22,men,5,39208
2013,22,men,6,35060
2013,22,men,7,33748
2013,22,men,8,32449
2013,22,men,9,31229
2013,22,men,10 least deprived,26752
2013,22,women,1 most deprived,43467
2013,22,women,2,45322
2013,22,women,3,45661
2013,22,women,4,43332
2013,22,women,5,37273
2013,22,women,6,33031
2013,22,women,7,31686
2013,22,women,8,29997
2013,22,women,9,27908
2013,22,women,10 least deprived,24655
2013,23,men,1 most deprived,41711
2013,23,men,2,45039
2013,23,men,3,46884
2013,23,men,4,44072
2013,23,men,5,39184
2013,23,men,6,35370
2013,23,men,7,33429
2013,23,men,8,32294
2013,23,men,9,30357
2013,23,men,10 least deprived,26538
2013,23,women,1 most deprived,42742
2013,23,women,2,45324
2013,23,women,3,46428
2013,23,women,4,42159
2013,23,women,5,37567
2013,23,women,6,33332
2013,23,women,7,31093
2013,23,women,8,30105
2013,23,women,9,27487
2013,23,women,10 least deprived,24323
2013,24,men,1 most deprived,40349
2013,24,men,2,44789
2013,24,men,3,46501
2013,24,men,4,43588
2013,24,men,5,38616
2013,24,men,6,35279
2013,24,men,7,32334
2013,24,men,8,31452
2013,24,men,9,29841
2013,24,men,10 least deprived,25547
2013,24,women,1 most deprived,43477
2013,24,women,2,46534
2013,24,women,3,47006
2013,24,women,4,43598
2013,24,women,5,37892
2013,24,women,6,34093
2013,24,women,7,31057
2013,24,women,8,29777
2013,24,women,9,26852
2013,24,women,10 least deprived,23202
2013,25,men,1 most deprived,42066
2013,25,men,2,45109
2013,25,men,3,47017
2013,25,men,4,43970
2013,25,men,5,39136
2013,25,men,6,36237
2013,25,men,7,32554
2013,25,men,8,32038
2013,25,men,9,29175
2013,25,men,10 least deprived,24375
2013,25,women,1 most deprived,46548
2013,25,women,2,48321
2013,25,women,3,47961
2013,25,women,4,43783
2013,25,women,5,38465
2013,25,women,6,35073
2013,25,women,7,31522
2013,25,women,8,30186
2013,25,women,9,27013
2013,25,women,10 least deprived,22586
2013,26,men,1 most deprived,41193
2013,26,men,2,45218
